symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason,scenario,signal_type,leveraged_exposure,rule_triggered,return_pct,entry_order_id,exit_order_id,trade_completed,trade_number,zerodha_symbol,transaction_costs_applied,oi_signal_strength,oi_atm_strike,hybrid_oi_change_pct,hybrid_price_change_pct,confluence_strength,confluence_time_gap_seconds,trailing_stop_high,previous_candle_high,final_holding_minutes,final_profit_pct,system_version
NUVAMA,2025-12-26T10:12:05.049544,2025-12-26T10:31:28.246391,1512.5,1502.0,33,SHORT,346.5,0.6942148760330579,PROFIT_TRAILING_STOP_5MIN,19,0.8925619834710744,1502.0,1530.0,True,BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
KFINTECH,2025-12-26T10:38:03.544251,2025-12-26T12:13:16.340381,1088.7,1091.9,45,SHORT,-144.00000000000205,-0.2939285386240512,HARD_STOP_LOSS_915,95,0.24800220446404386,1091.1,1091.1,True,STRONG_BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
JINDALSTEL,09:52,2025-12-26T14:59:39.707628,990.0,987.7,50,SHORT,115.0,,EOD_EXIT,305,0.40404040404040403,,,True,STRONG_BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,1.15,251226190308808,251226191134400,2025-12-26T14:59:42.821644,1.0,JINDALSTEL,False,2.93,1000.0,2.24,-0.4,0.0,0.0,990.9,990.9,305.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
POLYCAB,10:07,2025-12-26T14:59:39.707628,7580.0,7580.0,6,SHORT,0.0,,EOD_EXIT,290,0.2638522427440633,,,True,BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,0.0,251226190376055,251226191134492,2025-12-26T14:59:44.298847,2.0,POLYCAB,False,0.4,7300.0,2.07,-0.82,0.0,0.0,7582.0,7582.0,290.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
TORNTPHARM,10:37,2025-12-26T14:59:39.707628,3809.8,3813.9,13,SHORT,-53.3,,EOD_EXIT,261,0.13911491416872754,,,True,STRONG_BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,-0.53,251226190477909,251226191134621,2025-12-26T14:59:45.989817,5.0,TORNTPHARM,False,5.23,3800.0,-5.99,-0.37,0.0,0.0,3809.8,3809.8,261.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
ICICIPRULI,10:46,2025-12-26T14:59:39.707628,648.9,647.7,77,SHORT,92.4,,EOD_EXIT,252,0.43149946062566724,,,True,STRONG_BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,0.92,251226190507163,251226191134704,2025-12-26T14:59:47.026506,6.0,ICICIPRULI,False,2.9,630.0,2.83,-0.23,0.0,0.0,649.25,649.25,252.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
